Dataset,Date_added,Graph#,filename,study_id,class,genus,species,transmission_route,taxa,sociality,scale,interaction_type,definition_of_interaction,edge_wt_type,edge_wt_type_reduced,geographical_location,population_type,data_collection_duration_unit_day,nodes,edges,network.density,avg.degree,std.degree.node,CV.degree,deg.assort,avg.betw.centrality,avg.betw.centrality.weighted,clustering,Q,Qmax,Qrel,cohesion,num.modules,diameter,Citation
,1/1/18,198,N198_ant_mersch_col5_day35.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,66,1506,0.702,45.636,11.399,0.25,0.005,0.005,0.017,0.805,0.065,0.666,0.098,0.399073565,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,199,N199_ant_mersch_col5_day36.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,66,1554,0.724,47.091,11.507,0.244,-0.058,0.004,0.016,0.824,0.061,0.617,0.099,0.444014587,3,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,200,N200_ant_mersch_col5_day37.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,66,1492,0.696,45.212,10.412,0.23,-0.067,0.005,0.017,0.789,0.084,0.499,0.168,0.585122212,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,201,N201_ant_mersch_col5_day38.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,66,1570,0.732,47.576,10.906,0.229,-0.036,0.004,0.018,0.816,0.056,0.646,0.087,0.409552053,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,202,N202_ant_mersch_col5_day39.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,66,1501,0.7,45.485,11.403,0.251,-0.04,0.005,0.018,0.808,0.068,0.652,0.104,0.415055246,3,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,203,N203_ant_mersch_col5_day40.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,66,1512,0.705,45.818,10.548,0.23,-0.043,0.005,0.017,0.794,0.066,0.641,0.103,0.42460486,3,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,204,N204_ant_mersch_col5_day41.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,66,1508,0.703,45.697,10.35,0.226,-0.055,0.005,0.016,0.794,0.08,0.629,0.127,0.450928083,3,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,205,N205_ant_mersch_col6_day01.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,164,10731,0.803,130.866,19.253,0.147,-0.019,0.001,0.007,0.854,0.085,0.5,0.17,0.585499299,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,206,N206_ant_mersch_col6_day02.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,164,10272,0.769,125.268,20.436,0.163,0.003,0.001,0.006,0.83,0.093,0.499,0.186,0.594335501,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,207,N207_ant_mersch_col6_day03.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,164,10090,0.755,123.049,24.815,0.202,0.058,0.002,0.007,0.838,0.088,0.496,0.177,0.591376547,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,208,N208_ant_mersch_col6_day04.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,164,10313,0.772,125.768,22.027,0.175,-0.008,0.001,0.006,0.839,0.089,0.496,0.179,0.592457502,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,209,N209_ant_mersch_col6_day05.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,164,10005,0.749,122.012,22.908,0.188,0.022,0.002,0.006,0.826,0.101,0.488,0.207,0.613694135,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,210,N210_ant_mersch_col6_day06.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,164,9726,0.728,118.61,23.553,0.199,0.025,0.002,0.006,0.811,0.102,0.498,0.205,0.604049755,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,211,N211_ant_mersch_col6_day07.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,164,9860,0.738,120.244,22.651,0.188,-0.005,0.002,0.006,0.816,0.103,0.5,0.206,0.602636428,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,212,N212_ant_mersch_col6_day08.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,164,9664,0.723,117.854,25.112,0.213,0.058,0.002,0.006,0.816,0.096,0.498,0.193,0.597473435,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,213,N213_ant_mersch_col6_day09.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,164,10774,0.806,131.39,23.487,0.179,0.023,0.001,0.006,0.869,0.07,0.498,0.141,0.572397573,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,214,N214_ant_mersch_col6_day10.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,164,9354,0.7,114.073,24.99,0.219,0.03,0.002,0.007,0.81,0.13,0.5,0.26,0.629891899,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,215,N215_ant_mersch_col6_day11.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,164,8042,0.602,98.073,23.403,0.239,0.064,0.002,0.007,0.736,0.175,0.499,0.351,0.676201127,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,216,N216_ant_mersch_col6_day12.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,143,6625,0.653,92.657,20.51,0.221,0.076,0.002,0.007,0.771,0.155,0.495,0.313,0.659926969,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,217,N217_ant_mersch_col6_day13.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,143,7068,0.696,98.853,20.452,0.207,0.042,0.002,0.007,0.796,0.133,0.493,0.27,0.639502931,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,218,N218_ant_mersch_col6_day14.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,143,7037,0.693,98.42,19.902,0.202,0.016,0.002,0.007,0.791,0.14,0.5,0.28,0.640042745,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,219,N219_ant_mersch_col6_day15.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,143,7098,0.699,99.273,21.081,0.212,0.075,0.002,0.007,0.803,0.131,0.497,0.264,0.634402315,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,220,N220_ant_mersch_col6_day16.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,143,6611,0.651,92.462,20.849,0.225,0.076,0.002,0.007,0.771,0.151,0.495,0.305,0.656024558,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
